"ComponentIndex","Cosine","DeltaMZ","EdgeAnnotation","EdgeType","interaction","MEH","name","OtherScore","selected","shared interaction","shared name","shared_motifs","TopSharedMotifs"
"-1","1.0","0.0","","Cosine","cosine","1.0","1 (-) 1","1.0","false","cosine","1 (-) 1","rhamn_motif_60.m2m","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","rhamn_motif_60.m2m","Mass2Motif","rhamn_motif_60.m2m","1.0","1 (-) 1","1.0","false","rhamn_motif_60.m2m","1 (-) 1","rhamn_motif_60.m2m","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","2 (-) 2","1.0","false","cosine","2 (-) 2","motif_66","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_66","Mass2Motif","motif_66","1.0","2 (-) 2","1.0","false","motif_66","2 (-) 2","motif_66","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","3 (-) 3","1.0","false","cosine","3 (-) 3","motif_66","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_66","Mass2Motif","motif_66","1.0","3 (-) 3","1.0","false","motif_66","3 (-) 3","motif_66","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","4 (-) 4","1.0","false","cosine","4 (-) 4","motif_66","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_66","Mass2Motif","motif_66","1.0","4 (-) 4","1.0","false","motif_66","4 (-) 4","motif_66","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","5 (-) 5","1.0","false","cosine","5 (-) 5","motif_66","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_66","Mass2Motif","motif_66","1.0","5 (-) 5","1.0","false","motif_66","5 (-) 5","motif_66","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","6 (-) 6","1.0","false","cosine","6 (-) 6","motif_46","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_46","Mass2Motif","motif_46","1.0","6 (-) 6","1.0","false","motif_46","6 (-) 6","motif_46","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","7 (-) 7","1.0","false","cosine","7 (-) 7","motif_46","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_46","Mass2Motif","motif_46","1.0","7 (-) 7","1.0","false","motif_46","7 (-) 7","motif_46","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","8 (-) 8","1.0","false","cosine","8 (-) 8","motif_66","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_66","Mass2Motif","motif_66","1.0","8 (-) 8","1.0","false","motif_66","8 (-) 8","motif_66","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","9 (-) 9","1.0","false","cosine","9 (-) 9","motif_66","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_66","Mass2Motif","motif_66","1.0","9 (-) 9","1.0","false","motif_66","9 (-) 9","motif_66","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","10 (-) 10","1.0","false","cosine","10 (-) 10","motif_66","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_66","Mass2Motif","motif_66","1.0","10 (-) 10","1.0","false","motif_66","10 (-) 10","motif_66","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","11 (-) 11","1.0","false","cosine","11 (-) 11","motif_66","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_66","Mass2Motif","motif_66","1.0","11 (-) 11","1.0","false","motif_66","11 (-) 11","motif_66","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","12 (-) 12","1.0","false","cosine","12 (-) 12","motif_66","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_66","Mass2Motif","motif_66","1.0","12 (-) 12","1.0","false","motif_66","12 (-) 12","motif_66","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","13 (-) 13","1.0","false","cosine","13 (-) 13","motif_66","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_66","Mass2Motif","motif_66","1.0","13 (-) 13","1.0","false","motif_66","13 (-) 13","motif_66","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","14 (-) 14","1.0","false","cosine","14 (-) 14","motif_66","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_66","Mass2Motif","motif_66","1.0","14 (-) 14","1.0","false","motif_66","14 (-) 14","motif_66","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","15 (-) 15","1.0","false","cosine","15 (-) 15","motif_66","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_66","Mass2Motif","motif_66","1.0","15 (-) 15","1.0","false","motif_66","15 (-) 15","motif_66","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","16 (-) 16","1.0","false","cosine","16 (-) 16","motif_46","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_46","Mass2Motif","motif_46","1.0","16 (-) 16","1.0","false","motif_46","16 (-) 16","motif_46","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","17 (-) 17","1.0","false","cosine","17 (-) 17","motif_66","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_66","Mass2Motif","motif_66","1.0","17 (-) 17","1.0","false","motif_66","17 (-) 17","motif_66","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","18 (-) 18","1.0","false","cosine","18 (-) 18","motif_66","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_66","Mass2Motif","motif_66","1.0","18 (-) 18","1.0","false","motif_66","18 (-) 18","motif_66","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","19 (-) 19","1.0","false","cosine","19 (-) 19","motif_46","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_46","Mass2Motif","motif_46","1.0","19 (-) 19","1.0","false","motif_46","19 (-) 19","motif_46","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","20 (-) 20","1.0","false","cosine","20 (-) 20","motif_46","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_46","Mass2Motif","motif_46","1.0","20 (-) 20","1.0","false","motif_46","20 (-) 20","motif_46","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","21 (-) 21","1.0","false","cosine","21 (-) 21","motif_46","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_46","Mass2Motif","motif_46","1.0","21 (-) 21","1.0","false","motif_46","21 (-) 21","motif_46","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","22 (-) 22","1.0","false","cosine","22 (-) 22","motif_66","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_66","Mass2Motif","motif_66","1.0","22 (-) 22","1.0","false","motif_66","22 (-) 22","motif_66","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","23 (-) 23","1.0","false","cosine","23 (-) 23","motif_142,rhamn_motif_172.m2m","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_142","Mass2Motif","motif_142","1.0","23 (-) 23","1.0","false","motif_142","23 (-) 23","motif_142,rhamn_motif_172.m2m","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","rhamn_motif_172.m2m","Mass2Motif","rhamn_motif_172.m2m","1.0","23 (-) 23","1.0","false","rhamn_motif_172.m2m","23 (-) 23","motif_142,rhamn_motif_172.m2m","motif_142,motif_89,motif_51,motif_132,motif_97"
"189","0.9386","-0.015","","Cosine","cosine","24.0","24 (-) 25","24.0","false","cosine","24 (-) 25","","motif_62"
"189","0.8182","-42.01","","Cosine","cosine","24.0","24 (-) 79","24.0","false","cosine","24 (-) 79","","motif_62"
"-1","1.0","0.0","","Cosine","cosine","1.0","26 (-) 26","1.0","false","cosine","26 (-) 26","motif_142","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_142","Mass2Motif","motif_142","1.0","26 (-) 26","1.0","false","motif_142","26 (-) 26","motif_142","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","27 (-) 27","1.0","false","cosine","27 (-) 27","motif_142","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_142","Mass2Motif","motif_142","1.0","27 (-) 27","1.0","false","motif_142","27 (-) 27","motif_142","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","28 (-) 28","1.0","false","cosine","28 (-) 28","motif_142,motif_167","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_142","Mass2Motif","motif_142","1.0","28 (-) 28","1.0","false","motif_142","28 (-) 28","motif_142,motif_167","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_167","Mass2Motif","motif_167","1.0","28 (-) 28","1.0","false","motif_167","28 (-) 28","motif_142,motif_167","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","29 (-) 29","1.0","false","cosine","29 (-) 29","motif_142","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_142","Mass2Motif","motif_142","1.0","29 (-) 29","1.0","false","motif_142","29 (-) 29","motif_142","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","30 (-) 30","1.0","false","cosine","30 (-) 30","motif_142","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_142","Mass2Motif","motif_142","1.0","30 (-) 30","1.0","false","motif_142","30 (-) 30","motif_142","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","31 (-) 31","1.0","false","cosine","31 (-) 31","motif_142","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_142","Mass2Motif","motif_142","1.0","31 (-) 31","1.0","false","motif_142","31 (-) 31","motif_142","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","32 (-) 32","1.0","false","cosine","32 (-) 32","","motif_142,motif_89,motif_51,motif_132,motif_97"
"269","0.5267","-27.025","","Cosine","cosine","33.0","33 (-) 67","33.0","false","cosine","33 (-) 67","","None"
"-1","1.0","0.0","","Cosine","cosine","1.0","34 (-) 34","1.0","false","cosine","34 (-) 34","","motif_142,motif_89,motif_51,motif_132,motif_97"
"344","0.8897","-2.883","","Cosine","cosine","35.0","35 (-) 40","35.0","false","cosine","35 (-) 40","rhamn_motif_163.m2m","rhamn_motif_163.m2m,motif_142"
"344","0.8897","-2.883","rhamn_motif_163.m2m","Mass2Motif","rhamn_motif_163.m2m","35.0","35 (-) 40","35.0","false","rhamn_motif_163.m2m","35 (-) 40","rhamn_motif_163.m2m","rhamn_motif_163.m2m,motif_142"
"344","0.9134","-1.979","","Cosine","cosine","35.0","35 (-) 37","35.0","false","cosine","35 (-) 37","rhamn_motif_163.m2m","rhamn_motif_163.m2m,motif_142"
"344","0.9134","-1.979","rhamn_motif_163.m2m","Mass2Motif","rhamn_motif_163.m2m","35.0","35 (-) 37","35.0","false","rhamn_motif_163.m2m","35 (-) 37","rhamn_motif_163.m2m","rhamn_motif_163.m2m,motif_142"
"344","0.8758","-1.994","","Cosine","cosine","35.0","35 (-) 38","35.0","false","cosine","35 (-) 38","rhamn_motif_163.m2m","rhamn_motif_163.m2m,motif_142"
"344","0.8758","-1.994","rhamn_motif_163.m2m","Mass2Motif","rhamn_motif_163.m2m","35.0","35 (-) 38","35.0","false","rhamn_motif_163.m2m","35 (-) 38","rhamn_motif_163.m2m","rhamn_motif_163.m2m,motif_142"
"344","0.9221","-2.015","","Cosine","cosine","35.0","35 (-) 39","35.0","false","cosine","35 (-) 39","rhamn_motif_163.m2m","rhamn_motif_163.m2m,motif_142"
"344","0.9221","-2.015","rhamn_motif_163.m2m","Mass2Motif","rhamn_motif_163.m2m","35.0","35 (-) 39","35.0","false","rhamn_motif_163.m2m","35 (-) 39","rhamn_motif_163.m2m","rhamn_motif_163.m2m,motif_142"
"344","0.8921","-1.044","","Cosine","cosine","36.0","36 (-) 37","36.0","false","cosine","36 (-) 37","motif_142","rhamn_motif_163.m2m,motif_142"
"344","0.8921","-1.044","motif_142","Mass2Motif","motif_142","36.0","36 (-) 37","36.0","false","motif_142","36 (-) 37","motif_142","rhamn_motif_163.m2m,motif_142"
"344","0.8287","-0.904","","Cosine","cosine","37.0","37 (-) 40","37.0","false","cosine","37 (-) 40","motif_142,rhamn_motif_163.m2m","rhamn_motif_163.m2m,motif_142"
"344","0.8287","-0.904","motif_142","Mass2Motif","motif_142","37.0","37 (-) 40","37.0","false","motif_142","37 (-) 40","motif_142,rhamn_motif_163.m2m","rhamn_motif_163.m2m,motif_142"
"344","0.8287","-0.904","rhamn_motif_163.m2m","Mass2Motif","rhamn_motif_163.m2m","37.0","37 (-) 40","37.0","false","rhamn_motif_163.m2m","37 (-) 40","motif_142,rhamn_motif_163.m2m","rhamn_motif_163.m2m,motif_142"
"344","0.8855","-0.021","","Cosine","cosine","38.0","38 (-) 39","38.0","false","cosine","38 (-) 39","rhamn_motif_163.m2m","rhamn_motif_163.m2m,motif_142"
"344","0.8855","-0.021","rhamn_motif_163.m2m","Mass2Motif","rhamn_motif_163.m2m","38.0","38 (-) 39","38.0","false","rhamn_motif_163.m2m","38 (-) 39","rhamn_motif_163.m2m","rhamn_motif_163.m2m,motif_142"
"306","0.7752","-0.987","","Cosine","cosine","41.0","41 (-) 42","41.0","false","cosine","41 (-) 42","",""
"306","0.8259","-0.06","","Cosine","cosine","42.0","42 (-) 43","42.0","false","cosine","42 (-) 43","",""
"-1","1.0","0.0","","Cosine","cosine","1.0","44 (-) 44","1.0","false","cosine","44 (-) 44","","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","45 (-) 45","1.0","false","cosine","45 (-) 45","","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","46 (-) 46","1.0","false","cosine","46 (-) 46","","motif_142,motif_89,motif_51,motif_132,motif_97"
"630","0.9704","-1.746","","Cosine","cosine","47.0","47 (-) 50","47.0","false","cosine","47 (-) 50","motif_33","motif_33"
"630","0.9704","-1.746","motif_33","Mass2Motif","motif_33","47.0","47 (-) 50","47.0","false","motif_33","47 (-) 50","motif_33","motif_33"
"-1","1.0","0.0","","Cosine","cosine","1.0","48 (-) 48","1.0","false","cosine","48 (-) 48","motif_121","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_121","Mass2Motif","motif_121","1.0","48 (-) 48","1.0","false","motif_121","48 (-) 48","motif_121","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","49 (-) 49","1.0","false","cosine","49 (-) 49","","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","51 (-) 51","1.0","false","cosine","51 (-) 51","","motif_142,motif_89,motif_51,motif_132,motif_97"
"84","0.8475","-18.021","","Cosine","cosine","52.0","52 (-) 91","52.0","false","cosine","52 (-) 91","motif_36","motif_36"
"84","0.8475","-18.021","motif_36","Mass2Motif","motif_36","52.0","52 (-) 91","52.0","false","motif_36","52 (-) 91","motif_36","motif_36"
"84","0.9357","-1.032","","Cosine","cosine","52.0","52 (-) 55","52.0","false","cosine","52 (-) 55","motif_36","motif_36"
"84","0.9357","-1.032","motif_36","Mass2Motif","motif_36","52.0","52 (-) 55","52.0","false","motif_36","52 (-) 55","motif_36","motif_36"
"-1","1.0","0.0","","Cosine","cosine","1.0","53 (-) 53","1.0","false","cosine","53 (-) 53","rhamn_motif_60.m2m","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","rhamn_motif_60.m2m","Mass2Motif","rhamn_motif_60.m2m","1.0","53 (-) 53","1.0","false","rhamn_motif_60.m2m","53 (-) 53","rhamn_motif_60.m2m","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","54 (-) 54","1.0","false","cosine","54 (-) 54","","motif_142,motif_89,motif_51,motif_132,motif_97"
"84","0.8636","-18.018","","Cosine","cosine","55.0","55 (-) 96","55.0","false","cosine","55 (-) 96","motif_36","motif_36"
"84","0.8636","-18.018","motif_36","Mass2Motif","motif_36","55.0","55 (-) 96","55.0","false","motif_36","55 (-) 96","motif_36","motif_36"
"84","0.8634","-18.982","","Cosine","cosine","55.0","55 (-) 98","55.0","false","cosine","55 (-) 98","motif_36","motif_36"
"84","0.8634","-18.982","motif_36","Mass2Motif","motif_36","55.0","55 (-) 98","55.0","false","motif_36","55 (-) 98","motif_36","motif_36"
"84","0.879","-15.995","","Cosine","cosine","55.0","55 (-) 85","55.0","false","cosine","55 (-) 85","motif_36","motif_36"
"84","0.879","-15.995","motif_36","Mass2Motif","motif_36","55.0","55 (-) 85","55.0","false","motif_36","55 (-) 85","motif_36","motif_36"
"84","0.872","-16.989","","Cosine","cosine","55.0","55 (-) 91","55.0","false","cosine","55 (-) 91","motif_36","motif_36"
"84","0.872","-16.989","motif_36","Mass2Motif","motif_36","55.0","55 (-) 91","55.0","false","motif_36","55 (-) 91","motif_36","motif_36"
"84","0.8548","-17.982","","Cosine","cosine","55.0","55 (-) 95","55.0","false","cosine","55 (-) 95","motif_36","motif_36"
"84","0.8548","-17.982","motif_36","Mass2Motif","motif_36","55.0","55 (-) 95","55.0","false","motif_36","55 (-) 95","motif_36","motif_36"
"459","0.9946","-0.8540000000000001","","Cosine","cosine","56.0","56 (-) 57","56.0","false","cosine","56 (-) 57","","None"
"314","0.653","-28.031","","Cosine","cosine","58.0","58 (-) 136","58.0","false","cosine","58 (-) 136","rhamn_motif_60.m2m","rhamn_motif_60.m2m"
"314","0.653","-28.031","rhamn_motif_60.m2m","Mass2Motif","rhamn_motif_60.m2m","58.0","58 (-) 136","58.0","false","rhamn_motif_60.m2m","58 (-) 136","rhamn_motif_60.m2m","rhamn_motif_60.m2m"
"-1","1.0","0.0","","Cosine","cosine","1.0","59 (-) 59","1.0","false","cosine","59 (-) 59","motif_34","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_34","Mass2Motif","motif_34","1.0","59 (-) 59","1.0","false","motif_34","59 (-) 59","motif_34","motif_142,motif_89,motif_51,motif_132,motif_97"
"522","0.9096","-1.912","","Cosine","cosine","60.0","60 (-) 63","60.0","false","cosine","60 (-) 63","motif_51,motif_159","motif_51,motif_159"
"522","0.9096","-1.912","motif_51","Mass2Motif","motif_51","60.0","60 (-) 63","60.0","false","motif_51","60 (-) 63","motif_51,motif_159","motif_51,motif_159"
"522","0.9096","-1.912","motif_159","Mass2Motif","motif_159","60.0","60 (-) 63","60.0","false","motif_159","60 (-) 63","motif_51,motif_159","motif_51,motif_159"
"172","0.7781","-1.922","","Cosine","cosine","61.0","61 (-) 65","61.0","false","cosine","61 (-) 65","","rhamn_motif_153.m2m"
"172","0.8254","-2.109","","Cosine","cosine","61.0","61 (-) 66","61.0","false","cosine","61 (-) 66","rhamn_motif_153.m2m","rhamn_motif_153.m2m"
"172","0.8254","-2.109","rhamn_motif_153.m2m","Mass2Motif","rhamn_motif_153.m2m","61.0","61 (-) 66","61.0","false","rhamn_motif_153.m2m","61 (-) 66","rhamn_motif_153.m2m","rhamn_motif_153.m2m"
"-1","1.0","0.0","","Cosine","cosine","1.0","62 (-) 62","1.0","false","cosine","62 (-) 62","motif_51,motif_159","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_51","Mass2Motif","motif_51","1.0","62 (-) 62","1.0","false","motif_51","62 (-) 62","motif_51,motif_159","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_159","Mass2Motif","motif_159","1.0","62 (-) 62","1.0","false","motif_159","62 (-) 62","motif_51,motif_159","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","64 (-) 64","1.0","false","cosine","64 (-) 64","","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","68 (-) 68","1.0","false","cosine","68 (-) 68","motif_119,motif_33","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_119","Mass2Motif","motif_119","1.0","68 (-) 68","1.0","false","motif_119","68 (-) 68","motif_119,motif_33","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_33","Mass2Motif","motif_33","1.0","68 (-) 68","1.0","false","motif_33","68 (-) 68","motif_119,motif_33","motif_142,motif_89,motif_51,motif_132,motif_97"
"62","0.8297","-1.091","","Cosine","cosine","69.0","69 (-) 77","69.0","false","cosine","69 (-) 77","",""
"-1","1.0","0.0","","Cosine","cosine","1.0","70 (-) 70","1.0","false","cosine","70 (-) 70","motif_179,rhamn_motif_60.m2m","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_179","Mass2Motif","motif_179","1.0","70 (-) 70","1.0","false","motif_179","70 (-) 70","motif_179,rhamn_motif_60.m2m","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","rhamn_motif_60.m2m","Mass2Motif","rhamn_motif_60.m2m","1.0","70 (-) 70","1.0","false","rhamn_motif_60.m2m","70 (-) 70","motif_179,rhamn_motif_60.m2m","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","71 (-) 71","1.0","false","cosine","71 (-) 71","rhamn_motif_60.m2m","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","rhamn_motif_60.m2m","Mass2Motif","rhamn_motif_60.m2m","1.0","71 (-) 71","1.0","false","rhamn_motif_60.m2m","71 (-) 71","rhamn_motif_60.m2m","motif_142,motif_89,motif_51,motif_132,motif_97"
"164","0.8762","-1.003","","Cosine","cosine","72.0","72 (-) 78","72.0","false","cosine","72 (-) 78","motif_33","motif_33"
"164","0.8762","-1.003","motif_33","Mass2Motif","motif_33","72.0","72 (-) 78","72.0","false","motif_33","72 (-) 78","motif_33","motif_33"
"-1","1.0","0.0","","Cosine","cosine","1.0","73 (-) 73","1.0","false","cosine","73 (-) 73","","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","","Cosine","cosine","1.0","74 (-) 74","1.0","false","cosine","74 (-) 74","motif_33","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","motif_33","Mass2Motif","motif_33","1.0","74 (-) 74","1.0","false","motif_33","74 (-) 74","motif_33","motif_142,motif_89,motif_51,motif_132,motif_97"
"189","0.8609","-1.9969999999999999","","Cosine","cosine","75.0","75 (-) 83","75.0","false","cosine","75 (-) 83","","motif_62"
"-1","1.0","0.0","","Cosine","cosine","1.0","76 (-) 76","1.0","false","cosine","76 (-) 76","rhamn_motif_153.m2m","motif_142,motif_89,motif_51,motif_132,motif_97"
"-1","1.0","0.0","rhamn_motif_153.m2m","Mass2Motif","rhamn_motif_153.m2m","1.0","76 (-) 76","1.0","false","rhamn_motif_153.m2m","76 (-) 76","rhamn_motif_153.m2m","motif_142,motif_89,motif_51,motif_132,motif_97"
"189","0.9439","-1.995","","Cosine","cosine","79.0","79 (-) 88","79.0","false","cosine","79 (-) 88","","motif_62"
"189","0.9132","-0.998","","Cosine","cosine","79.0","79 (-) 84","79.0","false","cosine","79 (-) 84","motif_62","motif_62"
"189","0.9132","-0.998","motif_62","Mass2Motif","motif_62","79.0","79 (-) 84","79.0","false","motif_62","79 (-) 84","motif_62","motif_62"
"371","0.5845","-1.979","","Cosine","cosine","80.0","80 (-) 94","80.0","false","cosine","80 (-) 94","motif_36","motif_180,motif_36"
"371","0.5845","-1.979","motif_36","Mass2Motif","motif_36","80.0","80 (-) 94","80.0","false","motif_36","80 (-) 94","motif_36","motif_180,motif_36"
"-1","1.0","0.0","","Cosine","cosine","1.0","81 (-) 81","1.0","false","cosine","81 (-) 81","","motif_142,motif_89,motif_51,motif_132,motif_97"
"189","0.8304","-0.745","","Cosine","cosine","82.0","82 (-) 83","82.0","false","cosine","82 (-) 83","","motif_62"
"189","0.878","-1.815","","Cosine","cosine","82.0","82 (-) 86","82.0","false","cosine","82 (-) 86","motif_62","motif_62"
"189","0.878","-1.815","motif_62","Mass2Motif","motif_62","82.0","82 (-) 86","82.0","false","motif_62","82 (-) 86","motif_62","motif_62"
"189","0.8115","-0.073","","Cosine","cosine","83.0","83 (-) 84","83.0","false","cosine","83 (-) 84","","motif_62"
"189","0.8143","-1.07","","Cosine","cosine","83.0","83 (-) 86","83.0","false","cosine","83 (-) 86","","motif_62"
"189","0.8739","-0.997","","Cosine","cosine","84.0","84 (-) 88","84.0","false","cosine","84 (-) 88","","motif_62"
"189","0.9216","-2.998","","Cosine","cosine","84.0","84 (-) 97","84.0","false","cosine","84 (-) 97","motif_62","motif_62"
"189","0.9216","-2.998","motif_62","Mass2Motif","motif_62","84.0","84 (-) 97","84.0","false","motif_62","84 (-) 97","motif_62","motif_62"
"84","0.9511","-2.023","","Cosine","cosine","85.0","85 (-) 96","85.0","false","cosine","85 (-) 96","motif_36","motif_36"
"84","0.9511","-2.023","motif_36","Mass2Motif","motif_36","85.0","85 (-) 96","85.0","false","motif_36","85 (-) 96","motif_36","motif_36"
"84","0.8547","-2.987","","Cosine","cosine","85.0","85 (-) 98","85.0","false","cosine","85 (-) 98","motif_36","motif_36"
"84","0.8547","-2.987","motif_36","Mass2Motif","motif_36","85.0","85 (-) 98","85.0","false","motif_36","85 (-) 98","motif_36","motif_36"
"84","0.9057","-0.9840000000000001","","Cosine","cosine","85.0","85 (-) 90","85.0","false","cosine","85 (-) 90","motif_36","motif_36"
"84","0.9057","-0.9840000000000001","motif_36","Mass2Motif","motif_36","85.0","85 (-) 90","85.0","false","motif_36","85 (-) 90","motif_36","motif_36"
"84","0.9382","-0.9940000000000001","","Cosine","cosine","85.0","85 (-) 91","85.0","false","cosine","85 (-) 91","motif_36","motif_36"
"84","0.9382","-0.9940000000000001","motif_36","Mass2Motif","motif_36","85.0","85 (-) 91","85.0","false","motif_36","85 (-) 91","motif_36","motif_36"
"84","0.8905","-1.0190000000000001","","Cosine","cosine","85.0","85 (-) 92","85.0","false","cosine","85 (-) 92","motif_36","motif_36"
"84","0.8905","-1.0190000000000001","motif_36","Mass2Motif","motif_36","85.0","85 (-) 92","85.0","false","motif_36","85 (-) 92","motif_36","motif_36"
